feature,importance_baseline,importance_degraded,importance_delta,abs_importance_delta
id_15,0.0011695906432748575,0.0,-0.0011695906432748575,0.0011695906432748575
M1,0.0011695906432748575,0.0,-0.0011695906432748575,0.0011695906432748575
id_05,0.0011695906432748575,0.0,-0.0011695906432748575,0.0011695906432748575
V134,0.0,-0.0009156208066934957,-0.0009156208066934957,0.0009156208066934957
V215,0.0,-0.0009156208066934957,-0.0009156208066934957,0.0009156208066934957
V256,0.0,-0.0009156208066934957,-0.0009156208066934957,0.0009156208066934957
V158,0.0,0.0009067742288510298,0.0009067742288510298,0.0009067742288510298
V160,0.0,0.0009067742288510298,0.0009067742288510298,0.0009067742288510298
V157,0.0,0.0009067742288510298,0.0009067742288510298,0.0009067742288510298
V153,0.0,0.0009067742288510298,0.0009067742288510298,0.0009067742288510298
V53,0.0,0.0009067742288510298,0.0009067742288510298,0.0009067742288510298
V128,0.0,0.0009067742288510298,0.0009067742288510298,0.0009067742288510298
D6,0.0,0.0009067742288510298,0.0009067742288510298,0.0009067742288510298
V127,0.0,0.0009067742288510298,0.0009067742288510298,0.0009067742288510298
V126,0.0,0.0009067742288510298,0.0009067742288510298,0.0009067742288510298
V218,0.0,0.0009067742288510298,0.0009067742288510298,0.0009067742288510298
V302,0.0,0.0009067742288510298,0.0009067742288510298,0.0009067742288510298
V165,0.0,0.0009067742288510298,0.0009067742288510298,0.0009067742288510298
V185,0.0,0.0009067742288510298,0.0009067742288510298,0.0009067742288510298
V32,0.0,0.0009067742288510298,0.0009067742288510298,0.0009067742288510298
V152,0.0,0.0009067742288510298,0.0009067742288510298,0.0009067742288510298
V124,0.0,0.0009024147373661862,0.0009024147373661862,0.0009024147373661862
V56,0.0035087719298245723,0.0027072442120985585,-0.0008015277177260138,0.0008015277177260138
V308,0.0011695906432748575,0.0004533871144255149,-0.0007162035288493427,0.0007162035288493427
D8,0.0011695906432748575,0.0004533871144255149,-0.0007162035288493427,0.0007162035288493427
V171,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V276,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V20,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V273,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V296,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V316,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V298,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V320,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
D13,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V100,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
id_37,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V106,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V234,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V315,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V304,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V303,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V125,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V132,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V237,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
id_19,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V214,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V338,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V213,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V211,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
V323,0.0,0.0004533871144255149,0.0004533871144255149,0.0004533871144255149
id_36,0.0,0.0,0.0,0.0
V251,0.0,0.0,0.0,0.0
V250,0.0,0.0,0.0,0.0
V249,0.0,0.0,0.0,0.0
V248,0.0,0.0,0.0,0.0
V247,0.0,0.0,0.0,0.0
V266,0.0,0.0,0.0,0.0
id_24,0.0,0.0,0.0,0.0
V253,0.0,0.0,0.0,0.0
V254,0.0,0.0,0.0,0.0
V265,0.0,0.0,0.0,0.0
id_25,0.0,0.0,0.0,0.0
id_32,0.0,0.0,0.0,0.0
id_21,0.0,0.0,0.0,0.0
id_22,0.0,0.0,0.0,0.0
